# brand<TAB>ingredient(s) — FULL RxNorm (public domain), dumped from the ingested
# rxnorm_atoms/rxnorm_rel (rxnorm-20260706). ';'-sep combos; loader takes first.
# First ingredient prefers the name PrimeKG uses (via --primekg-names).
# Regenerate: scripts/rxnorm_ingest.py then build_rxnorm_table.py --from-db
magnesiocard	magnesium aspartate
magnesium chloride	isolyte s;plasmalyte a;plasma-lyte a
magonate	magnesium gluconate;magnesium (as gluconate)
magonate reformulated may 2022	magnesium carbonate;magnesium (as carbonate)
magsal	phenyltoloxamine;magnesium salicylate
magtrate	magnesium gluconate;magnesium (as gluconate)
major-cin	caffeine;acetylsalicylic acid;aspirin
major-con	simethicone
major-gesic	acetaminophen;phenyltoloxamine;paracetamol
majorcon	simethicone
makena	hydroxyprogesterone;17-alpha-hydroxyprogesterone
mal-a-ket	acetic acid;ketoconazole;chlorhexidine;acetic acid,glacial;glacial acetic acid;acetic acid, glacial
mal-a-ket wipes	ketoconazole;chlorhexidine
malacetic	ketoconazole;hydrocortisone
malarone	proguanil;atovaquone
malaseb	miconazole;chlorhexidine
malatal	atropine;hyoscyamine;scopolamine;phenobarbital;l-hyoscyamine
maldemar	scopolamine
maldroxal	aluminum hydroxide;magnesium hydroxide;aluminium hydroxide;aluminum (as hydroxide)
maldroxal plus	aluminum hydroxide;magnesium hydroxide;simethicone;aluminium hydroxide;aluminum (as hydroxide)
mallazine	tetryzoline;tetrahydrozoline
mallisol	povidone-iodine;povidone iodine
mallopress	reserpine;hydrochlorothiazide
mallotuss	guaifenesin
mandelamine	methenamine
mandol	cefamandole
mane 'n tail mineral ice	menthol
mane 'n tail pro-tect	benzalkonium
manganese chloride	trace metals
mantadil	chlorcyclizine;hydrocortisone
manzatin-e	zinc oxide;zinc (as oxide);zinc (as zinc oxide)
maolate	chlorphenesin
maoson	magaldrate
mapap	acetaminophen;paracetamol
mapap junior strength	acetaminophen;paracetamol
mapap pm	acetaminophen;diphenhydramine;paracetamol
mar-cof bp	codeine;brompheniramine;pseudoephedrine
mar-cof cg	codeine;guaifenesin
mar-zinc	zinc sulfate;zinc (as sulfate);zinc (as zinc sulfate);zinc sulfate, unspecified form
maracyn	erythromycin;erythromycin base
marax	ephedrine;hydroxyzine;theophylline;aminophylline (as theophylline)
marblen	calcium carbonate;magnesium carbonate;calcarea carbonica;calcium (as carbonate);magnesium (as carbonate);calcium (as calcium carbonate)
marboquin	marbofloxacin
marcaine	bupivacaine
marcaine with epinephrine	bupivacaine;epinephrine
marcillin	ampicillin
marcof expectorant	hydrocodone;guaiacolsulfonate
mardol	acetaminophen;paracetamol
marezine	cyclizine
margenza	margetuximab
margesic	caffeine;butalbital;acetaminophen;paracetamol
margesic #3	codeine;acetaminophen;paracetamol
margesic-h	hydrocodone;acetaminophen;paracetamol
marine mist	sodium chloride
marinol	dronabinol;tetrahydrocannabinol (thc)
marplan	isocarboxazid
marpres	reserpine;hydralazine;hydrochlorothiazide
marqibo	vincristine
marquis	ponazuril
marten-tab	butalbital;acetaminophen;paracetamol
marthritic	salsalate
masanti	aluminum hydroxide;magnesium hydroxide;simethicone;aluminium hydroxide;aluminum (as hydroxide)
masophen	acetaminophen;paracetamol
masophen pm	acetaminophen;diphenhydramine;paracetamol
masporin otic	neomycin;polymyxin b;hydrocortisone
massengill medicated douche	povidone-iodine;povidone iodine
mastussin	guaifenesin
matrix	altrenogest
matulane	procarbazine
matzim	diltiazem
matzim la	diltiazem
mavenclad	cladribine
mavik	trandolapril;trolandapril
mavyret	glecaprevir;pibrentasvir
max hc	hydrocodone;carbinoxamine;phenylephrine
max-freeze	menthol
maxair	pirbuterol
maxalt	rizatriptan
maxaquin	lomefloxacin
maxi-tuss hc	hydrocodone;phenylephrine;chlorpheniramine;chlorphenamine
maxi-tuss sa	hydrocodone;phenylephrine;chlorpheniramine;chlorphenamine
maxiclens	chlorhexidine
maxidex	dexamethasone
maxidone	hydrocodone;acetaminophen;paracetamol
maxifed cd	codeine;guaifenesin;pseudoephedrine
maxifed-g cd	codeine;guaifenesin;pseudoephedrine
maxiflor	diflorasone
maxiflu cd	codeine;guaifenesin;acetaminophen;pseudoephedrine;paracetamol
maximum d3	cholecalciferol;vitamin d3;colecalciferol;vitamin d (cholecalciferol);cholecalciferol (vitamin d3)
maximum strength stress	bismuth subsalicylate
maxiphen cd	codeine;guaifenesin;phenylephrine
maxiphen cdx	codeine;guaifenesin;phenylephrine
maxipime	cefepime
maxipime add-vantage	cefepime
maxitrol	neomycin;polymyxin b;dexamethasone
maxivate	betamethasone
maxivision lutein formula	lutein;lutein extract
maxzide	triamterene;hydrochlorothiazide
mayzent	siponimod
mazanor	mazindol
mb-tab	meprobamate
mebaral	methylphenobarbital;mephobarbital
meclan	meclocycline
meclicot	meclizine;meclozine
meclomen	meclofenamate
mectalyte	urea;carbamide
med aspirin	acetylsalicylic acid;aspirin
med-hist expectorant	guaifenesin;hydrocodone;pseudoephedrine
med-hist-hc	hydrocodone;phenylephrine;chlorpheniramine;chlorphenamine
meda cap	acetaminophen;paracetamol
medactive rinse	stannous fluoride;fluoride (as stannous fluoride)
medasulf	prednisolone;sulfacetamide
medcodin	guaifenesin;hydrocodone
medent c	codeine;guaifenesin;pseudoephedrine
mederek	yohimbine;yohimbe
mederma advanced scar	allantoin
mederma for kids	allantoin
mederma pm	dimethicone;dimeticone
mederma stretch mark therapy	dimethicone;dimeticone
medi-derm	capsaicin;methyl salicylate;menthol
medi-derm with lidocaine	capsaicin;lidocaine;methyl salicylate;menthol
medi-lyte	calcium phosphate;potassium chloride;magnesium carbonate;calcium (as phosphate);chloride (as potassium);potassium (as chloride);magnesium (as carbonate)
medi-paste	zinc oxide;zinc (as oxide);zinc (as zinc oxide)
medicaine sting	benzocaine;menthol
medicasp	coal tar;coal tar,crude
medicated blue	selenium sulfide;selenium sulfide micronized
medicone	benzocaine
medicone hemorrhoidal	phenylephrine
medicort	prednisolone
medigesic	caffeine;butalbital;acetaminophen;paracetamol
medihaler-epi	epinephrine
medihaler-iso	isoprenaline;isoproterenol
medilax	phenolphthalein;phenpolphthalein;phenolphthalein,white
medinol paediatric	acetaminophen;paracetamol
medipain 5	hydrocodone;acetaminophen;paracetamol
mediplast	salicylic acid
medispaz	hyoscyamine;l-hyoscyamine
meditest	testosterone
medivert	meclizine;meclozine
medrol	methylprednisolone
medrox	capsaicin;methyl salicylate;menthol
medtuss hd	guaifenesin;hydrocodone;pseudoephedrine
mefoxin	cefoxitin
mega-c-acid plus	ascorbic acid;vitamin c;ascorbic acid (vit c);vitamin c (ascorbic acid)
megace	megestrol
mekinist	trametinib
mektovi	binimetinib
melanex	hydroquinone
melanol	hydroquinone
melatonex	melatonin;pyridoxine;pyridoxine (vit b6);vitamin b6 (pyridoxine)
melfiat	phendimetrazine
mellaril	thioridazine
mellaril-s	thioridazine
meloxidyl	meloxicam
meloxivet	meloxicam
melpaque hp	hydroquinone
melquin hp	hydroquinone
melquin-3	hydroquinone
men-phor	camphor;menthol
menactra	neisseria meningitidis group w-135 capsular polysaccharide antigen;neisseria meningitidis group a capsular polysaccharide diphtheria toxoid conjugate antigen;neisseria meningitidis group c capsular polysaccharide diphtheria toxoid conjugate antigen;neisseria meningitidis group y capsular polysaccharide diphtheria toxoid conjugate antigen;neisseria meningitidis group w-135 capsular polysaccharide diphtheria toxoid conjugate antigen;neisseria meningitidis serogroup a capsular polysaccharide diphtheria toxoid protein conjugate vaccine;neisseria meningitidis serogroup c capsular polysaccharide diphtheria toxoid protein conjugate vaccine;neisseria meningitidis serogroup y capsular polysaccharide diphtheria toxoid protein conjugate vaccine;neisseria meningitidis serogroup w-135 capsular polysaccharide diphtheria toxoid protein conjugate vaccine
menadol	ibuprofen
menest	esterified estrogens;estrogens,esterified;estrogens, esterified (usp)
menhibrix	meningococcal polysaccharides c;meningococcal polysaccharides y;haemophilus b polysaccharide vaccine;meningococcal group c polysaccharide;meningococcal polysaccharide vaccine group c;meningococcal polysaccharide vaccine group y;meningococcal polysaccharide (group c) antigen;meningococcal polysaccharide (group y) antigen;neisseria meningitidis group c capsular polysaccharide antigen;neisseria meningitidis group y capsular polysaccharide antigen;haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine
meni-d	meclizine;meclozine
menogen	methyltestosterone;esterified estrogens;estrogens,esterified;estrogens, esterified (usp)
menomune a/c/y/w-135	meningococcal polysaccharides a;meningococcal polysaccharides c;meningococcal polysaccharides y;meningococcal polysaccharides w-135;meningococcal group a polysaccharide;meningococcal group c polysaccharide;meningococcal polysaccharide vaccine group a;meningococcal polysaccharide vaccine group c;meningococcal polysaccharide vaccine group y;meningococcal polysaccharide (group a) vaccine;meningococcal polysaccharide (group c) antigen;meningococcal polysaccharide (group y) antigen;meningococcal polysaccharide vaccine group w-135;neisseria meningitidis group a capsular polysaccharide antigen;neisseria meningitidis group c capsular polysaccharide antigen;neisseria meningitidis group y capsular polysaccharide antigen
menopur	follitropin;follitropin (fsh);luteinizing hormone;follicle stimulating hormone
menostar	estradiol;17 beta-estradiol;estradiol 17-beta
menquadfi	neisseria meningitidis group a capsular polysaccharide tetanus toxoid conjugate antigen;neisseria meningitidis group c capsular polysaccharide tetanus toxoid conjugate antigen;neisseria meningitidis group y capsular polysaccharide tetanus toxoid conjugate antigen;neisseria meningitidis group w-135 capsular polysaccharide tetanus toxoid conjugate antigen;neisseria meningitidis serogroup a capsular polysaccharide tetanus toxoid protein conjugate vaccine;neisseria meningitidis serogroup c capsular polysaccharide tetanus toxoid protein conjugate vaccine;neisseria meningitidis serogroup y capsular polysaccharide tetanus toxoid protein conjugate vaccine;neisseria meningitidis serogroup w-135 capsular polysaccharide tetanus toxoid protein conjugate vaccine
mentax	butenafine
menthac arthritis cream with capsaicin	capsaicin
mentholatum	camphor;menthol
menveo	neisseria meningitidis serogroup a oligosaccharide diphtheria crm197 protein conjugate vaccine;neisseria meningitidis serogroup c oligosaccharide diphtheria crm197 protein conjugate vaccine;neisseria meningitidis serogroup y oligosaccharide diphtheria crm197 protein conjugate vaccine;neisseria meningitidis serogroup w-135 oligosaccharide diphtheria crm197 protein conjugate vaccine;neisseria meningitidis group a capsular oligosaccharide diphtheria crm197 protein conjugate antigen;neisseria meningitidis group c capsular oligosaccharide diphtheria crm197 protein conjugate antigen;neisseria meningitidis group y capsular oligosaccharide diphtheria crm197 protein conjugate antigen;neisseria meningitidis group w-135 capsular oligosaccharide diphtheria crm197 protein conjugate antigen
mepergan fortis	meperidine;promethazine;pethidine
mephyton	phylloquinone;vitamin k1;phytonadione;phytomenadione;phytonadione (vitamin k1)
mepron	atovaquone
meprozine	meperidine;promethazine;pethidine
mepsevii	vestronidase alfa
mercuroclear	lidocaine;benzalkonium
mericaine	procaine
meridia	sibutramine
merilog	insulin aspart;insulin aspart, human;insulin,aspart,human/rdna;insulin aspart (recombinant)
meritate	edetic acid;edta
merrem	meropenem
mersol	thimerosal;thimerosol;thiomersal;thimerosal, trace
meruvax ii	rubella virus vaccine;rubella virus strain wistar ra 27/3 live antigen;rubella virus vaccine live (wistar ra 27-3 strain)
mesantoin	mephenytoin
mesna nova plus	mesna
mesnex	mesna
mestinon	pyridostigmine
metacam	meloxicam
metadate	methylphenidate
metaglip	glipizide;metformin
metahistine d	mepyramine;pheniramine;phenyltoloxamine;phenylpropanolamine;pyrilamine
metahydrin	trichlormethiazide
metamucil	psyllium
metamucil clear & natural	inulin
metaprel	orciprenaline;metaproterenol
meted	salicylic acid;sulfur
methadex	neomycin;polymyxin b;dexamethasone
methadose	methadone
methagual	guaiacol;methyl salicylate
methergine	methylergometrine;methylergonovine
methitest	methyltestosterone
methylin	methylphenidate
meticorten	prednisone
metimyd	prednisolone;sulfacetamide
metopirone	metyrapone
metozolv	metoclopramide
metozolv odt	metoclopramide
metrocream	metronidazole
metrodin	urofollitropin;urofollitropin (fsh)
metrogel	metronidazole
metrolotion	metronidazole
metryl	metronidazole
metubine iodide	metocurine
metvixia	methyl aminolevulinate;methyl 5-aminolevulinate
mevacor	lovastatin
mexar	sulfacetamide
mexitil	mexiletine
mexsana	corn starch;starch, corn;pregelatinized corn starch
mezlin	mezlocillin
mg 217 psoriasis	coal tar;coal tar,crude
mg plus protein	magnesium amino acid chelate;magnesium (as amino acid chelate);magnesium (as amino acids chelate)
mg217 psoriasis	coal tar;coal tar,crude
mg217 psoriasis coal tar	coal tar;coal tar,crude
mg217 psoriasis salicylic acid	salicylic acid
mhp-a	atropine;hyoscyamine;methenamine;methylene blue;phenyl salicylate;salol;benzoate;l-hyoscyamine;methylthioninium chloride
mi-acid	aluminum hydroxide;magnesium hydroxide;simethicone;aluminium hydroxide;aluminum (as hydroxide)
mi-acid double strength	calcium carbonate;magnesium hydroxide;calcarea carbonica;calcium (as carbonate);calcium (as calcium carbonate)
mi-acid gas relief	simethicone
mi-omega	cobalamin;folic acid;cyanocobalamin;vitamin b6;phytosterol;vitamin b12;phytosterols;docosahexaenoate;eicosapentaenoate;cyanocobalamin (vitamin b12);vitamin b12 (cyanocobalamin)
miacalcin	salmon calcitonin;calcitonin salmon;calcitonin,salmon;calcitonin, salmon;calcitonin (salmon);calcitonin,salmon,synthetic;calcitonin (salmon synthetic);calcitonin salmon recombinant
micaderm	miconazole
micanol	anthralin;dithranol
micardis	telmisartan
micardis hct	telmisartan;hydrochlorothiazide
micardis-hct	telmisartan;hydrochlorothiazide
micatin	miconazole
micatin foot powder deodorant	miconazole
micon-80	simethicone
miconahex+triz	miconazole;chlorhexidine
miconazole	secura
micort hc	hydrocortisone
micort-hc	hydrocortisone
micotil	tilmicosin
micrainin	meprobamate;acetylsalicylic acid;aspirin
micrell	chloroxylenol;parachlorometaxylenol;parachlorometoxylenol
micrhogam	rho(d) immune globulin;rh0 (d) immune globulin;anti-d (rh) immunoglobulin
micro-guard	miconazole
micro-k	potassium chloride;chloride (as potassium);potassium (as chloride)
micro-k ls	potassium chloride;chloride (as potassium);potassium (as chloride)
micronase	glyburide;glibenclamide
micronefrin	racepinephrine;epinephrine,racemic
microzide	hydrochlorothiazide
midamor	amiloride
midamox	moxidectin;imidacloprid
midchlor	acetaminophen;isometheptene;dichloralphenazone;paracetamol
midrin	acetaminophen;isometheptene;dichloralphenazone;paracetamol
miebo	perfluorohexyloctane
mielim y mas	dextromethorphan
mifeprex	mifepristone
migergot	caffeine;ergotamine
migquin	acetaminophen;isometheptene;dichloralphenazone;paracetamol
migranal	dihydroergotamine
migrapap	acetaminophen;isometheptene;dichloralphenazone;paracetamol
migraten	caffeine;acetaminophen;isometheptene;paracetamol
migratine	acetaminophen;isometheptene;dichloralphenazone;paracetamol
migrazone	acetaminophen;isometheptene;dichloralphenazone;paracetamol
migrex	acetaminophen;isometheptene;dichloralphenazone;paracetamol
milantex	aluminum hydroxide;magnesium hydroxide;simethicone;aluminium hydroxide;aluminum (as hydroxide)
milbeguard	milbemycin oxime
milbemite	milbemycin oxime
milkinol	mineral oil;liquid paraffin;paraffin,liquid
millipred	prednisolone
milontin	phensuximide
milophene	clomifene;clomiphene
miltown	meprobamate
mineral ice	menthol
minidrops	povidone;polyvinyl alcohol;polyvidone;polyvinyl pyrrolidone
minidyne	povidone-iodine;povidone iodine
minipress	prazosin
miniprin	acetylsalicylic acid;aspirin
minirin	desmopressin
minitabs	acetylsalicylic acid;aspirin
minitran	nitroglycerin;glyceryl trinitrate;diluted nitroglycerin
minivelle	estradiol;17 beta-estradiol;estradiol 17-beta
minizide	prazosin;polythiazide
minocin	minocycline
minolira	minocycline
minotal	caffeine;butalbital;acetaminophen;paracetamol
mintex pd	carbinoxamine
mintezol	thiabendazole;tiabendazole
mintox	aluminum hydroxide;magnesium hydroxide;aluminium hydroxide;aluminum (as hydroxide)
mintox plus	aluminum hydroxide;magnesium hydroxide;simethicone;aluminium hydroxide;aluminum (as hydroxide)
mintuss g	guaifenesin;hydrocodone;phenylephrine
mintuss hc	hydrocodone;phenylephrine;chlorpheniramine;chlorphenamine
mintuss mr	mepyramine;hydrocodone;phenylephrine;pyrilamine
mintuss ms	hydrocodone;phenylephrine;chlorpheniramine;chlorphenamine
mintuss nx	hydrocodone;guaiacolsulfonate
miochol	acetylcholine
miostat	carbachol
miplyffa	arimoclomol
miradon	anisindione
mirafast	magnesium hydroxide
miralax	peg-75;peg-3350;polyethylene glycol 75;polyethylene glycol 3350
mirapex	pramipexole
mirataz	mirtazapine
mircera	methoxy polyethylene glycol-epoetin beta
mirena	levonorgestrel
mirvaso	brimonidine
mirvaso pump	brimonidine
mithracin	plicamycin
mitigare	colchicine
mitigo	morphine
mitosol	mitomycin
mitran	chlordiazepoxide
mitrazol	miconazole
mitride	acetaminophen;isometheptene;dichloralphenazone;paracetamol
mitrolan	calcium polycarbophil;polycarbophil calcium;polycarbophil (as calcium carbophil)
miudella	copper
mivacron	mivacurium
mnexspike 2025-2026	covid-19, protein subunit;covid-19, rna-based vaccine;sars-cov-2 (covid-19) vaccine, mrna spike protein;nucleoside-modified messenger rna (modmrna) of sars-cov-2
moban	molindone
mobic	meloxicam
mobicox	meloxicam
mobidin	magnesium salicylate
mobigesic	phenyltoloxamine;magnesium salicylate
mobisyl	trolamine salicylate;triethanolamine salicylate
moctanin	monoctanoin;monooctanoin
modane	phenolphthalein;phenpolphthalein;phenolphthalein,white
modane plus	docusate;phenolphthalein;phenpolphthalein;phenolphthalein,white
modane soft	docusate
moderiba	ribavirin
modeyso	dordaviprone
modulis	cyclosporine;ciclosporin
moduretic 5-50	amiloride;hydrochlorothiazide
moisture eyes	hypromellose;dextran 70;dextran hm;hydroxypropylmethylcellulose;hydroxypropyl methylcellulose
moisture eyes pm	mineral oil;liquid paraffin;paraffin,liquid
moisturel	dimethicone;dimeticone;petrolatum;petrolatum,white;white petrolatum;petrolatum, yellow
moisturel therapeutic	dimethicone;dimeticone
moistureworx	petrolatum;petrolatum,white;white petrolatum;petrolatum, yellow
mol-iron	ferrous sulfate;iron (as ferrous sulfate)
molecular af	tolnaftate
mollifene	carbamide peroxide
momentum	phenyltoloxamine;acetylsalicylic acid;aspirin
mometamax	gentamicin;mometasone;clotrimazole
mometamax single	gentamicin;mometasone;posaconazole
mometavet	gentamicin;mometasone;clotrimazole
momexin	mometasone
monarc-m	factor viii;antihemophilic factor;coagulation factor viii;antihaemophilic globulin;antihemophilic factor viii
mondoxyne	doxycycline
monistat	miconazole
monistat 7	miconazole
monistat care	benzocaine
monistat itch relief	hydrocortisone
monistat simple therapy	tioconazole
monistat soothing care	dimethicone;dimeticone
monjuvi	tafasitamab
mono-gesic	salsalate
monocal	calcium carbonate;calcarea carbonica;monofluorophosphate;calcium (as carbonate);calcium (as calcium carbonate)
monocete ez	chloroacetate
monocid	cefonicid
monoclate	factor viii;antihemophilic factor;coagulation factor viii;antihaemophilic globulin;antihemophilic factor viii
monodox	doxycycline
monoferric	ferric derisomaltose;iron (as ferric derisomaltose)
monojel	d-glucose;glucose;dextrose;dextrose, unspecified form
monoket	isosorbide
mononine	factor ix;coagulation factor ix
monopril	fosinopril
monopril hct	fosinopril;hydrochlorothiazide
monovisc	hyaluronate
monte-g hc	guaifenesin;hydrocodone
monteflu hc	guaifenesin;hydrocodone;phenylephrine
monurol	fosfomycin
morgidox	doxycycline
morning after	levonorgestrel
mosco corn & callus remover	salicylic acid
mosco corn and callus remover	salicylic acid
mosco nail a cain	benzocaine
mosco one step corn remover	salicylic acid
mosco-cain	salicylic acid
motazol	gentamicin;mometasone;clotrimazole
motegrity	prucalopride
motion-aid	dimenhydrinate
motofen	atropine;difenoxin
motpoly	lacosamide
motrin	ibuprofen
motrin ib	ibuprofen
motrin pm	ibuprofen;diphenhydramine
mounjaro	tirzepatide
movantik	naloxegol
moviprep	ascorbic acid;sodium sulfate;sodium chloride;sodium ascorbate;potassium chloride;peg-75;peg-3350;vitamin c;ascorbate sodium;ascorbic acid (vit c);polyethylene glycol 75;chloride (as potassium);potassium (as chloride);polyethylene glycol 3350;vitamin c (ascorbic acid);vitamin c (sodium ascorbate);ascorbic acid (as sodium ascorbate)
movodyl	carprofen
moxatag	amoxicillin
moxeza	moxifloxacin
moxilin	amoxicillin
moxisolv	moxidectin
mozobil	plerixafor
mresvia	respiratory syncytial virus vaccine, pref, mrna;respiratory syncytial virus pre-fusion f glycoprotein mrna
ms contin	morphine
msir	morphine
msp-blu	hyoscyamine;methenamine;methylene blue;phenyl salicylate;salol;l-hyoscyamine;sodium biphosphate;sodium acid phosphate;methylthioninium chloride;monobasic sodium phosphate;sodium phosphate,monobasic;sodium phosphate, monobasic;sodium phosphate, monobasic, unspecified form
mst 600	magnesium salicylate
mtx support	cobalamin;folic acid;cyanocobalamin;vitamin b12;cyanocobalamin (vitamin b12);vitamin b12 (cyanocobalamin)
mucilin	psyllium
mucinex	guaifenesin
muco-fen	guaifenesin
mucobid-l.a.	guaifenesin
mucomyst-10	acetylcysteine;n-acetyl cysteine
mucomyst-20	acetylcysteine;n-acetyl cysteine
mudrane	ephedrine;aminophylline;phenobarbital;potassium iodide;kalium jodatum;iodine (as potassium iodide)
mudrane gg	ephedrine;guaifenesin;aminophylline;phenobarbital
mudrane gg-2	guaifenesin;aminophylline
mulpleta	lusutrombopag
multaq	dronedarone
multe-pak-5	zinc sulfate;cupric sulfate;selenious acid;copper sulfate;chromium chloride;chromous chloride;manganese sulfate;zinc (as sulfate);manganese (as sulfate);zinc (as zinc sulfate);copper (as copper sulfate);copper (as cupric sulfate);selenium (as selenious acid);zinc sulfate, unspecified form;manganese (as manganese sulfate)
multi-delyn	thiamine;cobalamin;vitamin a;vitamin e;pyridoxine;riboflavin;nicotinamide;ascorbic acid;cyanocobalamin;cholecalciferol;retinol;vitamin c;vitamin b1;vitamin b2;vitamin b3;vitamin d3;niacinamide;vitamin b12;colecalciferol;retinol (vit a);thiamine (vit b1);tocopherol (vit e);pyridoxine (vit b6);riboflavin (vit b2);ascorbic acid (vit c);thiamine (vitamin b1);vitamin b1 (thiamine);vitamin e (tocopherol);niacin (as niacinamide);riboflavin (vitamin b2);vitamin b2 (riboflavin);vitamin b6 (pyridoxine);vitamin c (ascorbic acid);vitamin d (cholecalciferol);cholecalciferol (vitamin d3);cyanocobalamin (vitamin b12);vitamin b12 (cyanocobalamin)
multigen	cobalamin;succinic acid;cyanocobalamin;calcium ascorbate;calcium threonate;vitamin b12;ascorbate calcium;ferrous asparto glycinate;liver stomach concentrate;liver-stomach concentrate;liver/stomach concentrate;cyanocobalamin (vitamin b12);vitamin b12 (cyanocobalamin)
multigen plus	cobalamin;folic acid;succinic acid;cyanocobalamin;ferrous fumarate;calcium ascorbate;calcium threonate;vitamin b12;ascorbate calcium;ferrous fumarate/iron;ferrous asparto glycinate;iron (as ferrous fumarate);cyanocobalamin (vitamin b12);vitamin b12 (cyanocobalamin)
multihist d	mepyramine;pheniramine;phenyltoloxamine;phenylpropanolamine;pyrilamine
multihistamine-d	mepyramine;pheniramine;phenyltoloxamine;phenylpropanolamine;pyrilamine
multitrace-4	zinc sulfate;cupric sulfate;chromic chloride;copper sulfate;manganese sulfate;zinc (as sulfate);manganese (as sulfate);zinc (as zinc sulfate);copper (as copper sulfate);copper (as cupric sulfate);chromium (as chromic chloride);zinc sulfate, unspecified form;manganese (as manganese sulfate)
multitrace-5	zinc sulfate;cupric sulfate;selenious acid;chromic chloride;copper sulfate;manganese sulfate;zinc (as sulfate);manganese (as sulfate);zinc (as zinc sulfate);copper (as copper sulfate);copper (as cupric sulfate);selenium (as selenious acid);chromium (as chromic chloride);zinc sulfate, unspecified form;manganese (as manganese sulfate)
multrys	zinc sulfate;cupric sulfate;selenious acid;copper sulfate;manganese sulfate;zinc (as sulfate);manganese (as sulfate);zinc (as zinc sulfate);copper (as copper sulfate);copper (as cupric sulfate);selenium (as selenious acid);zinc sulfate, unspecified form;manganese (as manganese sulfate)
mumpsvax	mumps virus vaccine live, jeryl lynn strain;mumps virus strain b level jeryl lynn live antigen
muricin	mupirocin
murine dry eyes	povidone;polyvinyl alcohol;polyvidone;polyvinyl pyrrolidone
murine ear	carbamide peroxide
murine plus	tetryzoline;tetrahydrozoline
murine tears	povidone;tetryzoline;polyvinyl alcohol;polyvidone;tetrahydrozoline;polyvinyl pyrrolidone
murine tears plus	povidone;tetryzoline;polyvidone;tetrahydrozoline;polyvinyl pyrrolidone
muro 128	sodium chloride
murocel	methylcellulose
murocoll 2	scopolamine;phenylephrine
muse	alprostadil
mustargen	mechlorethamine;chlormethine
mutamycin	mitomycin
mvasi	bevacizumab
mvc-fluoride	niacin;thiamine;cobalamin;vitamin a;vitamin e;folic acid;riboflavin;ascorbic acid;cyanocobalamin;cholecalciferol;sodium fluoride;retinol;vitamin c;vitamin b1;vitamin b2;vitamin b6;vitamin d3;vitamin b12;colecalciferol;nicotinic acid;retinol (vit a);thiamine (vit b1);tocopherol (vit e);riboflavin (vit b2);fluoride (as sodium);ascorbic acid (vit c);thiamine (vitamin b1);vitamin b1 (thiamine);vitamin e (tocopherol);riboflavin (vitamin b2);vitamin b2 (riboflavin);vitamin c (ascorbic acid);niacin (as nicotinic acid);vitamin d (cholecalciferol);cholecalciferol (vitamin d3);cyanocobalamin (vitamin b12);vitamin b12 (cyanocobalamin);fluoride (as sodium fluoride)
my choice	levonorgestrel
my way	levonorgestrel
my-e	erythromycin;erythromycin base
my-o-den	adenosine
myalept	metreleptin
myambutol	ethambutol
mycamine	micafungin
mycapssa	octreotide
mycasone	nystatin;triamcinolone
mycelex	clotrimazole
mycelex troche	clotrimazole
mycelex-3	butoconazole
mycelex-7	clotrimazole
mycelex-g	clotrimazole
myci spray	mepyramine;phenylephrine;pyrilamine
mycifradin	neomycin
myciguent	neomycin
mycinaire	sodium chloride
mycinette sore throat spray	phenol
mycitracin plus pain reliever	neomycin;bacitracin;pramocaine;polymyxin b;pramoxine
mycitracin triple antibiotic	neomycin;bacitracin;polymyxin b
mycobutin	rifabutin
mycocide ns	tolnaftate
mycomar	nystatin;triamcinolone
mycostatin	nystatin
mycostatin pastilles	nystatin
mycostatin topical	nystatin
mydayis	amphetamine;dextroamphetamine;amfetamine;dexamfetamine
mydcombi	tropicamide;phenylephrine
mydfrin	phenylephrine
mydral	tropicamide
mydriacyl	tropicamide
myfedrine	pseudoephedrine
myfembree	estradiol;relugolix;norethisterone;norethindrone;17 beta-estradiol;estradiol 17-beta
myfortic	mycophenolic acid
mygel	aluminum hydroxide;magnesium hydroxide;simethicone;aluminium hydroxide;aluminum (as hydroxide)
mygel ii	aluminum hydroxide;magnesium hydroxide;simethicone;aluminium hydroxide;aluminum (as hydroxide)
mygracet	caffeine;butalbital;acetaminophen;paracetamol
myhelper	benzoyl peroxide
myhibbin	mycophenolate mofetil
mykidz iron	ferrous sulfate;iron (as ferrous sulfate)
mykrox	metolazone
mylagel	aluminum hydroxide;magnesium hydroxide;simethicone;aluminium hydroxide;aluminum (as hydroxide)
mylagel ii	aluminum hydroxide;magnesium hydroxide;simethicone;aluminium hydroxide;aluminum (as hydroxide)
mylagen	aluminum hydroxide;magnesium hydroxide;simethicone;aluminium hydroxide;aluminum (as hydroxide)
mylagen-ii	aluminum hydroxide;magnesium hydroxide;simethicone;aluminium hydroxide;aluminum (as hydroxide)
mylaval	simethicone
myleran	busulfan
mylicon	simethicone
mylicon children's	calcium carbonate;simethicone;calcarea carbonica;calcium (as carbonate);calcium (as calcium carbonate)
mylocel	hydroxyurea;hydroxycarbamide
mylotarg	gemtuzumab ozogamicin
myobloc	botulinum toxin type b
myochrysine	aurothiomalate
myoflex	trolamine salicylate;triethanolamine salicylate
myogesic-cs	menthol
myorisan	isotretinoin
myoxin	benzocaine;chloroxylenol;hydrocortisone;parachlorometaxylenol;parachlorometoxylenol
